lat,lon,on_yelp
26.088377,-97.16279,1.0
30.479916,-94.77875,0.0
29.722294,-95.540474,1.0
29.738186,-95.48937,0.0
32.7504,-97.35216,1.0
34.817944,-102.392715,0.0
32.67716,-96.860725,1.0
33.230965,-97.59484,0.0
29.743877,-95.38125,1.0
29.56709,-95.781075,1.0
30.08168,-94.09779,0.0
30.32835,-97.704285,0.0
32.993416,-96.829666,1.0
31.996563,-102.081215,1.0
32.744835,-97.79727,0.0
32.815773,-96.77921,1.0
32.77722,-96.8071,1.0
29.427963,-98.49418,1.0
29.494492,-94.919754,0.0
29.586407,-98.47586,1.0
33.570637,-101.910355,1.0
32.7499,-97.37169,1.0
30.172066,-97.825356,1.0
29.986647,-95.424416,1.0
29.704082,-95.621155,0.0
29.561808,-95.02487,1.0
30.112635,-97.38019,1.0
32.874058,-96.763855,1.0
32.4093,-97.2082,0.0
33.213615,-97.13337,1.0
33.071777,-96.75078,1.0
31.180939,-94.779465,0.0
32.79848,-96.80146,0.0
32.79913,-96.8019,1.0
32.35895,-96.89064,0.0
29.751581,-95.2832,0.0
36.029324,-101.99647,0.0
32.776604,-96.80716,0.0
29.865896,-97.94088,1.0
32.355473,-95.33541,0.0
33.108055,-96.8064,0.0
32.81778,-96.812004,1.0
32.74993,-96.827484,1.0
29.309296,-96.10289,1.0
32.61672,-97.0617,0.0
32.88092,-96.87952,0.0
30.42367,-95.483604,1.0
29.51754,-95.12062,1.0
30.155222,-95.447845,1.0
27.503784,-99.50897,0.0
32.867065,-96.93976,1.0
29.672726,-95.26613,1.0
30.275734,-97.74208,1.0
30.210743,-98.12082,0.0
35.194675,-101.74073,0.0
30.26906,-97.74205,0.0
30.186144,-95.70869,0.0
29.581396,-95.89994,0.0
32.29066,-95.30458,1.0
29.998854,-95.205666,1.0
32.60466,-96.85534,1.0
32.796345,-96.80175,0.0
32.736618,-101.951324,1.0
32.893288,-97.10202,0.0
33.754063,-96.53555,1.0
32.877834,-97.09756,1.0
29.78828,-95.6468,1.0
32.747864,-96.8288,1.0
30.000502,-96.74552,0.0
38.346992,-122.24392,1.0
32.17579,-97.80477,1.0
31.777353,-106.45375,1.0
29.74738,-95.382454,1.0
32.79863,-96.801346,0.0
29.806568,-95.38783,0.0
35.191147,-101.887566,0.0
29.783735,-95.511566,1.0
31.651226,-106.23487,0.0
27.760313,-98.04803,0.0
29.683992,-95.53485,1.0
30.42503,-97.71609,1.0
33.920162,-98.499275,1.0
29.5626,-98.59199,0.0
32.916565,-96.70194,0.0
30.856611,-94.85302,0.0
32.556446,-95.86262,1.0
32.761894,-97.3255,0.0
28.438835,-99.23577,0.0
36.695095,-82.01797,1.0
29.490082,-98.61292,0.0
31.88321,-97.3411,0.0
29.712982,-95.57148,0.0
30.071133,-94.13066,0.0
26.159647,-97.998116,0.0
27.518,-97.867294,1.0
30.337463,-97.98044,0.0
26.164524,-98.29255,1.0
30.353205,-97.71567,1.0
30.943478,-97.53151,0.0
29.676748,-95.41655,1.0
30.04811,-95.47584,1.0
32.60806,-96.82401,0.0
32.79806,-96.80159,1.0
32.604446,-97.11474,1.0
31.556005,-97.130424,1.0
32.975063,-96.33179,0.0
30.260078,-95.238785,1.0
30.61883,-96.34709,1.0
31.53833,-97.186485,0.0
32.711163,-97.38564,1.0
29.749828,-95.33983,0.0
29.518251,-98.31367,1.0
29.712769,-95.49918,0.0
29.70078,-98.12204,0.0
29.530544,-98.48364,1.0
30.205956,-98.11961,0.0
29.673119,-95.46014,1.0
33.548183,-101.84382,1.0
30.059141,-95.24855,1.0
30.638763,-96.31468,1.0
27.789543,-97.40265,0.0
33.54403,-101.921906,1.0
32.96525,-96.89046,1.0
29.6035,-98.469315,0.0
32.28421,-95.3058,0.0
33.652378,-97.1569,0.0
31.998886,-102.07649,0.0
31.41404,-97.712074,0.0
30.126663,-95.44783,1.0
31.070004,-97.357925,1.0
32.780537,-96.79862,1.0
32.798256,-96.80154,1.0
30.04808,-95.18562,0.0
32.87814,-96.73286,1.0
32.755203,-97.066536,0.0
30.720633,-95.578415,0.0
32.893898,-96.94615,0.0
30.626173,-96.33903,1.0
33.46162,-94.04366,1.0
27.763601,-98.08231,0.0
26.230476,-98.242714,1.0
32.93606,-97.07873,1.0
30.134523,-95.445755,1.0
29.497595,-98.47948,1.0
29.737234,-95.49814,1.0
29.979301,-95.71485,1.0
30.229734,-97.97684,0.0
29.77972,-94.977234,1.0
32.175755,-94.7786,0.0
33.090702,-96.8043,1.0
28.963919,-95.36058,0.0
33.673687,-96.88503,0.0
32.923485,-97.08779,0.0
26.130306,-98.21489,0.0
33.09728,-96.111176,0.0
33.375957,-97.109695,1.0
29.735855,-95.46421,1.0
30.687555,-97.72236,0.0
32.85961,-97.31535,1.0
28.894981,-99.1148,1.0
29.786648,-95.658226,1.0
29.775019,-95.42778,0.0
27.54009,-99.50433,0.0
33.21478,-97.1321,1.0
29.763563,-95.35988,1.0
31.748146,-98.17027,0.0
29.425543,-98.62465,0.0
32.749348,-96.87093,1.0
26.243835,-98.22274,1.0
26.281702,-98.400444,0.0
33.246475,-95.91256,1.0
32.73083,-97.78804,1.0
26.198475,-98.23861,0.0
32.772957,-97.09593,0.0
32.783234,-97.287964,1.0
32.958244,-96.82686,1.0
35.023716,-100.9034,0.0
29.742138,-95.35908,0.0
32.80593,-97.41502,0.0
29.735912,-95.30193,1.0
33.542404,-101.9226,1.0
32.869797,-96.629585,0.0
29.258814,-98.49061,0.0
29.442606,-98.49411,1.0
25.935913,-97.49857,1.0
29.469866,-98.569466,1.0
29.952578,-93.98454,1.0
32.727283,-97.41618,1.0
32.785675,-96.77328,1.0
32.717827,-97.360016,0.0
30.127274,-95.44736,1.0
32.917072,-96.70259,0.0
33.56592,-101.92292,0.0
32.452168,-99.77205,1.0
32.677948,-97.464355,1.0
29.767939,-94.91851,1.0
29.519226,-97.4633,1.0
29.937435,-93.98399,1.0
32.780212,-96.80006,1.0
31.55338,-97.12248,1.0
30.089998,-97.815834,1.0
33.21808,-96.63822,1.0
29.775309,-95.77856,1.0
30.280245,-98.8799,0.0
32.871895,-96.62918,1.0
29.736036,-95.5834,1.0
35.14687,-101.884254,0.0
29.368942,-98.55882,0.0
28.882774,-99.09802,0.0
31.782679,-106.39255,0.0
30.073956,-99.2391,1.0
34.29936,-99.73933,0.0
33.92026,-98.49951,0.0
32.7036,-97.45036,0.0
29.54364,-98.41406,0.0
32.68471,-97.31734,1.0
30.259617,-97.73811,1.0
32.812668,-96.77644,1.0
32.882404,-97.153694,0.0
30.266611,-97.74578,0.0
32.939693,-97.13466,1.0
32.396004,-99.748535,1.0
27.7505,-98.06924,0.0
29.79001,-98.73133,1.0
29.805866,-95.52398,1.0
30.161583,-95.45003,0.0
32.74585,-97.43726,1.0
32.545086,-95.85907,1.0
29.577257,-98.69012,1.0
29.565273,-95.05342,1.0
30.22083,-95.604195,1.0
33.078354,-96.86384,1.0
30.266962,-97.743195,1.0
29.748316,-95.38401,1.0
31.806713,-106.445015,0.0
31.99164,-96.216484,0.0
29.545137,-95.10483,0.0
29.61802,-95.22102,1.0
29.745918,-94.97319,1.0
30.267843,-97.74095,1.0
29.947609,-95.675186,0.0
29.688715,-95.45988,1.0
26.233976,-98.2244,0.0
32.83048,-96.77048,1.0
29.738367,-95.47152,1.0
32.832474,-97.10007,1.0
29.561722,-95.68314,1.0
29.442127,-98.49387,1.0
32.747917,-96.82852,1.0
32.705933,-97.35891,1.0
29.565992,-98.48054,1.0
26.078722,-97.16117,0.0
39.27965,-81.619995,0.0
29.861422,-97.95017,1.0
32.75241,-97.329216,1.0
30.04801,-95.18508,0.0
29.750061,-95.57431,1.0
32.99883,-96.69838,1.0
33.518585,-101.90371,1.0
32.797348,-96.81946,1.0
32.869244,-96.74626,1.0
31.191143,-91.65125,0.0
32.748528,-97.35709,1.0
27.885862,-97.297615,0.0
32.86632,-96.76319,0.0
29.525774,-98.575516,1.0
29.803074,-95.42174,0.0
32.751366,-97.32978,1.0
29.77052,-95.751625,1.0
31.53866,-97.15486,1.0
32.821148,-96.71668,1.0
32.399723,-99.75947,1.0
27.716387,-97.38925,0.0
32.90815,-96.5779,1.0
29.741522,-95.456924,1.0
29.821312,-95.41997,1.0
33.68123,-97.15631,0.0
29.92515,-95.1885,1.0
30.448997,-97.7922,0.0
30.281864,-97.74356,1.0
29.698837,-95.29735,1.0
41.894825,-80.80998,0.0
32.947308,-96.68067,1.0
26.188303,-98.22956,1.0
29.42878,-98.49252,1.0
29.307386,-94.79719,1.0
29.727037,-93.89955,0.0
29.54514,-95.83922,0.0
32.758614,-94.3424,0.0
33.584232,-101.86176,0.0
32.719193,-97.08087,0.0
32.84569,-96.95019,1.0
31.31785,-95.45889,1.0
29.782784,-95.64242,1.0
29.354185,-98.45121,1.0
29.424116,-98.48745,0.0
29.390724,-94.924065,0.0
31.427536,-103.49548,1.0
29.426287,-97.000175,1.0
33.009315,-96.70647,1.0
27.992334,-97.07261,1.0
33.256702,-111.84122,0.0
32.86606,-95.53906,0.0
33.017338,-96.79748,1.0
30.619202,-97.69407,1.0
32.935986,-96.6231,0.0
32.80218,-96.628136,1.0
32.753956,-97.06428,1.0
32.813385,-96.62716,0.0
33.099655,-96.802666,1.0
32.755558,-97.33219,1.0
31.372852,-94.72305,0.0
33.026443,-96.79086,1.0
29.493357,-98.5692,1.0
35.16225,-101.87224,0.0
29.569977,-98.32945,1.0
25.952208,-97.48918,1.0
31.999264,-102.11106,1.0
25.95869,-97.50643,0.0
29.664345,-95.1154,1.0
32.866898,-96.787186,1.0
32.712986,-96.87472,0.0
33.53658,-101.966644,1.0
27.573183,-99.4391,0.0
30.267565,-97.73893,1.0
32.824207,-96.76992,1.0
27.590044,-99.46393,1.0
26.103977,-97.16969,1.0
32.81252,-96.76152,1.0
29.840399,-95.307594,0.0
29.565763,-98.33443,1.0
30.392313,-97.748146,1.0
29.665087,-95.20979,1.0
32.795357,-96.78876,1.0
30.221682,-95.56172,0.0
32.896564,-96.475586,1.0
32.746864,-97.061485,0.0
31.792564,-106.50975,0.0
30.264553,-97.74459,1.0
27.74067,-98.07325,0.0
33.101463,-96.80667,1.0
33.08114,-96.81757,1.0
31.728926,-106.302124,1.0
32.811275,-96.7816,1.0
32.842236,-97.13287,1.0
29.87421,-95.41168,0.0
32.95871,-97.48422,1.0
32.705402,-97.117294,1.0
27.771992,-97.106026,0.0
33.184196,-96.61107,1.0
29.698563,-98.10148,1.0
33.057743,-96.69164,1.0
32.782055,-96.80666,1.0
29.779547,-95.5609,1.0
29.754583,-95.3582,1.0
33.41312,-99.811935,0.0
30.178144,-97.53387,1.0
29.76916,-95.40207,1.0
32.84589,-96.99136,1.0
29.524778,-95.12772,0.0
32.72902,-97.10845,0.0
32.350998,-95.28722,1.0
31.74392,-106.28494,0.0
32.338703,-95.30105,0.0
29.731295,-95.39067,0.0
29.701298,-98.12502,1.0
32.539948,-94.75725,1.0
26.186966,-98.216805,1.0
30.942331,-97.534065,0.0
33.652752,-97.146576,0.0
33.421673,-96.57535,0.0
41.152817,-81.32851,0.0
29.593021,-95.62185,0.0
31.798765,-106.32197,1.0
29.793356,-95.3593,1.0
32.896584,-96.8889,1.0
33.173534,-96.678314,1.0
30.395311,-95.636955,0.0
32.75597,-94.34485,1.0
32.520298,-97.14288,0.0
29.425617,-95.24414,0.0
30.358143,-95.59231,1.0
30.44316,-97.864586,0.0
30.518581,-97.655815,0.0
29.55672,-95.372345,0.0
29.426613,-98.554375,0.0
29.426683,-98.4901,0.0
30.260847,-97.738266,0.0
32.72133,-96.162415,0.0
33.653202,-96.56305,0.0
31.11589,-97.73092,0.0
33.681316,-96.61003,1.0
41.320827,-96.38972,1.0
32.790905,-96.798096,0.0
29.724342,-95.372734,1.0
29.774874,-94.97823,0.0
31.820532,-106.44433,0.0
32.399284,-99.76527,1.0
29.903757,-96.911194,1.0
30.01565,-95.44908,0.0
29.65043,-95.18539,1.0
29.786758,-95.54534,1.0
30.722874,-95.5579,1.0
28.816393,-96.980896,1.0
32.444435,-95.02207,0.0
33.12811,-96.657974,1.0
29.748,-95.38606,1.0
26.239855,-98.21775,0.0
32.746395,-97.338326,0.0
29.839125,-95.332436,1.0
29.19451,-96.26784,1.0
32.480118,-94.0861,1.0
33.107265,-98.59011,0.0
29.784506,-95.76597,1.0
29.963488,-95.54574,1.0
32.75105,-97.37069,1.0
33.197437,-96.6116,0.0
29.753468,-95.40728,1.0
31.744827,-106.28613,1.0
32.751045,-97.35178,0.0
29.770313,-95.41513,0.0
32.79062,-96.820305,1.0
29.505507,-95.11449,0.0
33.63523,-97.121544,0.0
29.34461,-98.61663,1.0
29.598043,-98.420876,1.0
26.232052,-98.16448,0.0
28.98269,-95.943855,0.0
29.653967,-95.56444,1.0
32.603123,-96.934044,1.0
32.442215,-97.78828,1.0
33.51978,-101.885735,1.0
29.420582,-98.48397,0.0
32.402523,-99.7644,1.0
30.26607,-97.769135,0.0
33.08982,-96.68276,1.0
32.58613,-97.24517,0.0
32.84319,-96.78585,0.0
32.94141,-96.74235,0.0
32.037655,-98.08387,0.0
33.089024,-96.83979,1.0
32.182495,-96.88065,1.0
26.205595,-97.67424,0.0
33.1765,-96.8858,0.0
32.783344,-96.80522,1.0
33.215298,-97.12976,1.0
31.31192,-94.727295,0.0
32.40953,-96.843925,0.0
30.582392,-95.12529,0.0
30.269764,-97.7368,1.0
29.59907,-98.27562,1.0
32.675606,-97.323616,0.0
32.76381,-97.08055,1.0
29.916359,-95.09492,0.0
35.19771,-101.91531,1.0
32.724358,-97.47215,0.0
27.798758,-97.391075,0.0
33.16339,-96.64145,1.0
29.305557,-94.797905,1.0
30.267252,-97.74068,1.0
29.819057,-95.46741,0.0
31.769203,-84.80144,1.0
29.508007,-98.62926,0.0
30.319336,-97.70814,0.0
28.868313,-96.99183,1.0
26.194504,-97.67952,1.0
29.601627,-98.561295,1.0
29.730337,-95.39167,1.0
29.752666,-95.35487,1.0
32.808243,-96.77007,1.0
30.400118,-97.74809,1.0
32.999725,-94.94731,0.0
29.927563,-93.91499,0.0
30.263758,-97.741066,1.0
30.665657,-97.69413,1.0
30.228743,-97.782455,1.0
32.759212,-97.261055,0.0
29.40334,-98.62811,1.0
29.993647,-95.740364,1.0
32.430546,-97.79564,1.0
29.70536,-95.43806,1.0
29.439037,-98.49854,0.0
29.52148,-98.49086,1.0
38.737537,-76.98401,1.0
31.91787,-102.20942,0.0
32.91005,-96.85941,1.0
29.75882,-95.347885,0.0
30.375937,-97.6895,0.0
32.330406,-95.3138,0.0
32.869446,-96.91266,1.0
32.509037,-94.79703,1.0
32.837692,-97.137695,0.0
29.738266,-95.48091,0.0
30.744013,-98.23148,0.0
29.648838,-98.624504,1.0
29.57886,-98.4766,1.0
32.28249,-95.307014,1.0
29.908625,-96.878746,1.0
29.709793,-95.518425,0.0
29.884844,-97.924934,1.0
29.477484,-98.75528,0.0
29.735363,-95.64401,1.0
29.746542,-95.358185,1.0
32.303524,-95.297455,1.0
27.78554,-97.43829,1.0
30.258488,-97.71465,1.0
29.731754,-98.62308,0.0
29.51382,-98.39603,1.0
33.882977,-98.52642,1.0
33.54815,-101.90653,1.0
32.888454,-96.8867,0.0
32.84988,-96.82028,1.0
29.571815,-98.597725,1.0
32.802345,-97.40895,1.0
29.048578,-95.46359,0.0
32.961716,-96.825554,0.0
29.856195,-95.644196,1.0
29.409729,-98.6628,0.0
31.8902,-102.33396,1.0
33.01952,-96.699455,1.0
32.890564,-96.96575,1.0
30.252703,-98.89835,0.0
30.251554,-97.76643,1.0
29.773418,-95.39907,1.0
29.348507,-99.14048,1.0
29.769413,-95.18681,0.0
29.775057,-95.40936,1.0
35.87671,-97.44444,0.0
41.306034,-72.92989,1.0
26.179731,-98.185745,0.0
30.084358,-94.09902,0.0
30.280079,-97.720795,1.0
33.17578,-96.84214,1.0
31.095512,-97.34024,0.0
32.35159,-98.020584,1.0
35.184624,-102.00846,1.0
29.834007,-95.55896,1.0
29.927557,-95.727806,1.0
29.435526,-98.714066,1.0
32.909275,-97.316185,1.0
29.761728,-95.57816,1.0
31.10154,-97.35578,1.0
33.912373,-98.49024,1.0
29.457188,-98.47865,1.0
27.52455,-99.50474,0.0
32.838497,-97.29233,1.0
30.020351,-95.432465,0.0
31.607468,-97.120125,0.0
31.907911,-106.596344,0.0
29.769,-95.24868,0.0
30.227842,-97.82262,1.0
29.44213,-98.47908,1.0
26.2029,-98.24589,0.0
32.891926,-97.097885,1.0
32.896484,-96.9575,1.0
33.01943,-96.69967,1.0
29.70423,-95.62646,0.0
38.22353,-86.58867,0.0
30.26771,-97.740486,1.0
29.49258,-98.70413,0.0
32.816914,-96.812256,1.0
26.272753,-98.15479,0.0
29.302248,-94.773796,1.0
30.90411,-102.902565,1.0
29.732445,-95.53936,1.0
26.202145,-98.237915,1.0
33.58424,-101.87015,1.0
33.108337,-96.828186,1.0
32.91998,-96.88205,0.0
32.76875,-96.898125,0.0
29.398453,-98.64355,1.0
32.95484,-96.823494,1.0
32.03223,-102.14743,0.0
35.184578,-101.88122,0.0
29.872366,-93.943275,0.0
26.20345,-98.2377,0.0
32.947678,-96.84005,0.0
29.706406,-95.556206,0.0
33.005783,-94.371704,0.0
33.52613,-94.25611,0.0
33.22224,-97.59109,0.0
31.978657,-98.03265,0.0
30.313599,-97.773415,1.0
26.273718,-98.155205,1.0
33.033573,-96.99326,0.0
29.303606,-94.79981,0.0
27.796549,-97.40372,0.0
33.004047,-97.224915,1.0
33.056126,-96.84789,1.0
29.701342,-98.0645,0.0
32.846188,-96.92101,0.0
31.447565,-96.07816,0.0
30.209156,-95.428894,1.0
29.449005,-98.507675,1.0
32.99555,-96.8544,1.0
32.661694,-97.4113,1.0
31.993181,-102.09238,1.0
33.09213,-96.679855,1.0
32.347027,-95.299866,0.0
32.82466,-97.05655,1.0
30.402582,-97.72004,1.0
26.188433,-97.67971,0.0
31.766075,-106.3658,0.0
29.937057,-95.68029,0.0
28.70686,-100.48268,1.0
33.182137,-97.0989,1.0
33.28849,-97.23997,0.0
30.217552,-96.26343,1.0
32.954033,-96.88557,1.0
32.8489,-96.617226,1.0
32.331284,-95.39334,0.0
29.294891,-94.812935,0.0
32.79095,-96.76724,0.0
31.678762,-106.31412,1.0
29.39487,-94.94254,0.0
33.623978,-97.14146,1.0
31.782608,-106.46121,1.0
29.768305,-95.35316,1.0
29.561607,-98.48425,1.0
29.436264,-98.50189,1.0
34.526417,-101.78205,0.0
32.75884,-97.10927,1.0
29.74919,-95.37779,0.0
33.567104,-101.84437,0.0
29.779963,-95.56205,1.0
32.681973,-96.80305,1.0
30.035898,-95.49681,1.0
32.38276,-98.80952,0.0
29.371355,-100.91264,0.0
31.09033,-97.38502,1.0
29.790361,-95.16225,0.0
29.76028,-95.36149,1.0
28.270815,-97.304245,0.0
29.947723,-95.5841,0.0
29.80349,-98.38602,1.0
33.53522,-101.920044,1.0
30.268152,-97.73682,1.0
29.703424,-95.5796,1.0
32.753284,-97.33066,1.0
32.959736,-97.67464,1.0
30.424099,-95.48028,0.0
32.83221,-96.70203,1.0
42.795876,-91.86002,1.0
33.00313,-96.96393,1.0
29.547092,-95.02,0.0
26.157175,-97.65196,0.0
31.530588,-97.19319,1.0
32.73343,-97.33307,1.0
33.178932,-99.17737,0.0
30.26217,-98.87969,1.0
29.711756,-95.355995,1.0
29.733376,-95.4845,1.0
31.466362,-100.43172,0.0
31.914576,-106.39786,1.0
32.734947,-97.15932,0.0
30.075096,-94.17317,1.0
32.02888,-97.393394,1.0
29.703672,-95.64291,1.0
30.04069,-95.35472,0.0
32.866318,-96.93883,1.0
32.75712,-97.36116,0.0
29.909264,-95.58595,1.0
32.59641,-96.82158,1.0
31.514057,-97.188,1.0
32.792244,-96.82146,0.0
32.94368,-96.64985,0.0
33.580307,-101.88354,0.0
29.755232,-95.36291,1.0
33.092445,-96.80251,1.0
29.568506,-95.06685,0.0
28.950884,-95.286896,1.0
29.45333,-98.49376,1.0
33.002834,-96.9617,0.0
29.617485,-95.21898,1.0
30.02884,-95.08912,1.0
32.039677,-102.112,1.0
28.02575,-97.04742,1.0
33.082684,-96.85753,1.0
29.908363,-95.41178,0.0
31.76236,-95.63434,0.0
29.762041,-95.36119,0.0
30.61809,-96.3227,0.0
33.06831,-96.86286,0.0
30.227999,-95.77066,1.0
32.78107,-96.79231,1.0
32.909607,-96.743774,1.0
30.346394,-97.369606,1.0
29.996355,-98.09624,0.0
32.985466,-96.68667,1.0
30.219656,-97.68578,0.0
29.003828,-95.9662,0.0
29.794886,-95.54094,1.0
32.76684,-97.09775,1.0
30.30871,-97.9531,1.0
30.496609,-97.77563,1.0
33.17673,-97.75923,1.0
30.037481,-95.60276,1.0
31.882227,-102.31406,0.0
42.496502,-96.41113,1.0
27.675724,-97.27841,1.0
29.794975,-95.54104,1.0
26.219704,-98.22669,0.0
31.734505,-95.668945,0.0
32.288437,-95.30286,1.0
33.51646,-101.869576,1.0
29.704973,-95.58672,0.0
32.73633,-97.13593,1.0
31.0963,-97.34068,0.0
30.420906,-95.496254,1.0
29.931114,-95.585335,1.0
32.72711,-97.36083,1.0
29.58439,-95.14704,0.0
29.518093,-98.464645,0.0
32.99569,-96.843796,1.0
32.74923,-96.84353,1.0
32.02499,-102.10483,1.0
33.517925,-101.87103,0.0
30.150726,-96.38951,1.0
33.19378,-97.098946,1.0
33.21,-97.13,0.0
32.780743,-96.80651,1.0
33.05081,-96.79536,1.0
33.110252,-96.80639,1.0
29.75992,-97.35673,0.0
32.950424,-96.83897,1.0
29.719555,-95.41635,1.0
33.071598,-96.79557,1.0
30.588505,-95.12501,0.0
31.096943,-97.34077,0.0
29.164219,-95.43111,0.0
29.851152,-97.98704,0.0
33.519146,-101.94707,1.0
32.92737,-96.762886,0.0
30.476389,-97.67357,1.0
32.841484,-96.991806,1.0
29.560385,-95.348206,1.0
32.39827,-99.76549,1.0
30.002527,-97.686,0.0
30.003695,-98.10748,1.0
33.0681,-97.29396,0.0
29.998713,-95.18931,1.0
29.650085,-98.450035,1.0
30.435581,-97.68899,0.0
30.095901,-93.76274,0.0
32.937546,-97.07736,1.0
29.78688,-98.72901,1.0
32.849834,-96.57225,0.0
32.841423,-96.64502,0.0
29.802671,-94.98131,1.0
28.635706,-96.62224,0.0
29.505896,-95.04063,1.0
29.76054,-95.39863,1.0
32.939884,-96.81513,1.0
30.338404,-97.7038,1.0
32.78059,-96.80063,1.0
29.699295,-95.6888,0.0
29.688688,-95.57707,0.0
29.580742,-98.50704,1.0
32.934925,-97.51498,1.0
30.269192,-97.72925,0.0
30.243717,-97.73041,1.0
28.977766,-95.32742,1.0
32.353615,-95.34451,0.0
33.086758,-96.670135,1.0
32.87429,-96.68423,0.0
27.701868,-97.3742,1.0
41.699093,-72.36185,1.0
29.873905,-98.1882,1.0
30.241613,-94.1963,1.0
32.951313,-96.83896,1.0
35.221313,-101.7523,0.0
30.571087,-97.68976,1.0
32.534008,-94.76875,1.0
32.78091,-96.8037,1.0
29.96442,-95.54069,0.0
33.032207,-96.99033,0.0
26.242142,-98.23536,1.0
29.542654,-95.01739,0.0
32.724133,-100.91708,0.0
29.49802,-98.46841,0.0
30.61714,-96.347305,0.0
31.728601,-106.312004,1.0
31.600084,-97.08897,0.0
29.705906,-95.47687,1.0
29.787994,-95.73612,1.0
30.20095,-97.76568,0.0
29.831465,-95.38186,1.0
33.040985,-96.74397,1.0
29.883518,-97.93939,1.0
30.415762,-97.69719,1.0
32.331367,-96.112404,0.0
30.101406,-94.13014,0.0
29.29522,-94.78998,0.0
25.98424,-97.446266,1.0
28.797699,-97.00698,0.0
35.187412,-101.86742,0.0
32.851658,-96.8197,1.0
29.748995,-95.36453,1.0
30.638195,-96.31728,1.0
32.89061,-97.45574,0.0
29.954168,-95.584274,0.0
32.930664,-96.46056,1.0
29.926933,-93.904465,0.0
32.719555,-97.442024,0.0
33.1805,-96.85299,0.0
33.883,-98.52802,1.0
31.600052,-97.10944,1.0
32.827,-97.203964,1.0
34.186592,-101.70195,0.0
33.101406,-96.80446,0.0
32.689445,-97.41127,1.0
29.901293,-97.986626,0.0
25.948753,-97.46593,1.0
32.951546,-96.83895,1.0
32.786484,-96.80899,1.0
29.803446,-95.420364,1.0
30.311403,-95.45687,1.0
26.241938,-98.23805,1.0
29.740417,-94.95441,1.0
33.08796,-96.797676,1.0
31.120655,-97.74131,0.0
29.437094,-98.46244,1.0
32.784973,-96.80082,1.0
32.806946,-97.388596,0.0
29.941502,-93.989876,1.0
33.42307,-96.63779,1.0
30.012041,-95.46659,0.0
29.959349,-95.64966,1.0
32.24239,-97.748566,1.0
29.526903,-95.12804,1.0
29.548807,-95.0977,1.0
30.235031,-97.82107,1.0
32.430447,-97.7946,1.0
31.063784,-98.181694,1.0
26.2104,-98.2855,0.0
29.4578,-94.63855,0.0
26.224993,-98.29863,0.0
33.877556,-98.54575,1.0
37.133266,-86.63183,1.0
29.723267,-95.34786,0.0
32.565903,-96.294624,0.0
29.421198,-98.478836,0.0
33.042046,-96.82829,0.0
30.27009,-97.74321,1.0
32.861965,-96.64103,1.0
32.81377,-96.83888,0.0
29.763376,-95.36062,1.0
29.760374,-95.362915,0.0
31.614895,-94.653496,1.0
29.73513,-95.571236,1.0
33.861053,-98.53474,1.0
31.75935,-106.49124,1.0
32.984882,-96.90797,1.0
32.82467,-97.0602,1.0
29.464098,-98.690384,0.0
32.795334,-97.27198,1.0
29.68209,-95.89661,0.0
30.004353,-95.29244,1.0
30.309961,-104.018166,1.0
32.889946,-98.46914,1.0
32.557976,-97.07831,1.0
32.75062,-97.35541,1.0
32.98803,-96.89004,1.0
32.939617,-97.10997,0.0
29.423546,-98.48945,1.0
31.11311,-97.745995,0.0
32.089863,-96.48201,1.0
29.691397,-95.41689,1.0
36.202396,-101.18629,0.0
32.79541,-95.45521,0.0
33.66045,-95.55655,0.0
26.231049,-98.206764,1.0
30.229143,-97.86635,0.0
33.6788,-95.535736,0.0
32.81294,-96.76114,1.0
30.083742,-94.135414,0.0
30.233896,-97.72254,1.0
32.986736,-96.57845,0.0
29.294548,-94.78332,1.0
26.19376,-98.25391,1.0
30.292982,-98.836075,0.0
32.953693,-96.816154,0.0
32.749947,-96.8283,1.0
29.963984,-95.67536,0.0
32.92659,-97.25477,1.0
29.805414,-98.73903,1.0
29.365656,-98.49449,0.0
33.67858,-97.15657,0.0
29.733904,-95.39083,1.0
32.75215,-97.06211,1.0
29.729183,-95.47681,0.0
29.786083,-95.71277,1.0
29.747723,-95.380264,1.0
32.66492,-97.1335,1.0
28.062637,-97.03476,0.0
33.09989,-96.801994,1.0
33.132355,-96.64809,1.0
30.327475,-95.49476,1.0
31.606098,-97.1016,1.0
31.487835,-100.45374,1.0
32.72938,-97.78644,1.0
35.20199,-101.82459,0.0
33.102833,-96.81889,1.0
32.680283,-96.415924,1.0
27.497444,-99.44943,0.0
32.599724,-96.94583,1.0
29.598104,-95.61777,1.0
32.89585,-96.47162,0.0
29.640379,-95.58497,1.0
30.110964,-97.33228,0.0
30.083132,-94.097404,0.0
30.567755,-98.421715,1.0
31.801147,-106.46118,0.0
25.94344,-97.50198,0.0
26.241325,-98.214645,1.0
29.740942,-94.95526,0.0
27.83529,-97.06197,1.0
32.9175,-96.68164,0.0
32.840485,-96.994576,0.0
29.757343,-95.330765,0.0
30.266567,-97.73817,1.0
32.90531,-96.568794,1.0
29.39506,-94.90767,0.0
30.300396,-97.77073,1.0
26.0039,-97.51906,0.0
29.52573,-98.56816,1.0
33.592674,-101.887146,1.0
29.37906,-94.98094,0.0
29.479273,-98.65627,1.0
31.784372,-106.40767,0.0
29.62485,-95.742485,1.0
33.02529,-96.98729,0.0
29.741198,-95.43645,1.0
